,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2007-03-01,262395.56166411185,472299.8594798095,249799.93953960124,279763.561613884,361841.37374099245,140298.48651870515,141453.28065821782,347151.2689054201,272172.27132969425,312655.1198471436,236021.14771779193,205530.96605788948,393814.2056500888,322649.6881564404,474415.56073109014,249985.63662630654,226311.74832835083,165834.6227260404,185140.32419134164,209323.3459741212,151874.0995724149,340240.48079967167,164475.31902777185,160636.30802208258,164732.3723540481,213924.30498459027,144648.012029623,267307.5021058247,185608.86228252304,285117.12828946445,242157.3419236775,200840.92572962734,133195.73292782324,174116.37007882734,122828.80311494519,118182.81114567693,116395.37306100514,102319.27484957187,194554.59334357813,,304134.85657870804,109166.57281818076,138472.27639967072,114445.86364530034,269436.59972870053,196429.89569756528,105743.42546729655,139453.6820350702,130072.10834532908,117928.66212587217,128697.12244483981
2007-04-01,262547.43622217077,470373.1129375813,248417.5402281062,279883.35156564007,361988.82523627434,140515.8312184657,140821.85003468164,346515.4774678049,271915.1564493954,314835.8787052622,236156.23652909798,205716.48140874342,394844.5052732287,321013.78693071805,474865.9945388423,249387.3658393042,228785.07840070166,166209.37368016693,185845.29451319342,209042.18358074315,152503.40400942834,340372.18048930145,164914.1728521287,160892.21350607162,165404.2740862993,214261.0035105516,145181.08283618695,268737.8663755328,186366.36872142288,284275.27199826814,242641.280721841,200538.41354001197,133883.95497146566,174277.14757587266,123024.86384219122,118386.69466685479,116465.06099610748,102592.76995888642,194783.10787145825,,303944.50760899135,109182.18932943557,138568.73609911182,114802.1815721992,269964.84512600355,197496.09245886328,105915.02138115262,139529.76047486838,130189.33372964866,118176.31941936289,128556.20248604007
2007-05-01,262365.2900336898,467367.77695272834,246617.47243270176,280112.9488571787,361926.9481120593,140913.33008621246,140066.77107974145,345786.5639547703,271589.39751404896,316777.1649462068,236558.3341802171,205736.77863525608,395324.8034857844,318991.6059354811,475060.183467733,248947.12348985125,231213.05236461948,166529.68634899062,186496.83744946794,208561.55663703146,152927.5360397714,340433.47438022203,165336.1227900955,161140.15016719454,166130.65931024984,214511.6469211784,145710.60333914464,270214.19735082047,187123.40449509234,283516.4465029266,243441.93907648968,200152.5521545407,134300.51980139664,174354.2342123406,123123.4757070598,118765.16896232172,116444.33261064673,102828.67296753447,195341.02290717125,,303595.5231521826,109179.33733443405,138615.07277078656,115233.00269504958,270728.44456917536,198767.77318732836,106142.93867532468,139663.61120734026,130259.96421682781,118306.56778970307,128391.52211487864
2007-06-01,261775.96966281286,463906.71346472483,244367.71031614052,280148.0517146829,361169.9108291717,141430.1661557856,139359.57947948712,344764.37753442395,270672.3244151296,318026.4931431306,236974.88173403117,205617.5619558794,395426.1668042384,316218.5049533863,475030.9483187264,248243.91952776848,233873.47904213468,166746.3212601311,187120.41042614446,207936.78681195396,153274.205777674,340226.1783117905,165657.17896736195,161306.91578365132,166833.49714248977,214881.49398356085,146186.43761768172,271233.30319535075,188241.7583415022,281909.46891614445,244272.2233109872,199500.7392524248,134574.53508587458,174350.98763746003,123215.58307551785,119092.59953375295,116411.2760605993,103024.15485171003,195811.55357613481,,302922.1268790038,109197.6954636295,138610.0613818946,115609.18469479216,271699.19616872096,200183.1777351694,106441.05968898878,140042.32966941272,130008.85845976988,118351.04754312518,128241.93802133751
2007-07-01,260665.63550210578,459477.1665010179,241657.5068652062,280204.06989306223,359759.3979108888,141891.38966439068,138509.611728025,343376.58457567863,269131.1003707959,318605.63821335277,237282.14291072506,205346.8159032307,395433.5289297894,312925.6858521427,474185.7590609111,247619.43643160004,236557.18279938513,166848.66954650966,187524.53803688588,207075.1031467922,153542.49768813592,339765.43909823213,166003.4179574874,161470.6164113447,167439.09805671932,215094.22996752604,146578.01984037773,271767.6037915734,189119.9009288427,280619.85897644813,245126.86308836204,198476.89173202738,134666.45845947915,174165.46805841083,123280.4987107482,119261.37443860968,116292.5212473634,103172.2421243319,196253.7593102258,,302073.03099032113,109271.1747696724,138582.69762081353,115917.71206607927,272235.6559133222,201244.0404837601,106797.8437961529,140385.70911033006,129873.74979167694,118347.84802739875,128042.05549335729
2007-08-01,259430.9959777967,454858.1654715231,238662.14215023338,280281.53096962813,358050.0485713151,142381.60067160765,137766.88434661677,341938.04218183487,267015.95112490223,319054.14197216975,237426.98645290794,205002.93274323558,395344.74840879097,309389.3592521457,473558.8090141564,247098.0887906369,239198.23060469585,166886.26445251922,188063.5627941274,206278.2778259722,153923.72025894665,339201.8076956449,166251.9123671411,161606.4944017587,167985.0848777054,215086.3569564248,146881.5939866997,271870.4428631053,189876.73472351933,279169.86947974033,245939.40973152895,198171.18087164673,134789.99553504624,174042.1028910403,123445.70582661264,119405.2484530339,116255.23646086694,103327.23960074181,196635.33027596693,,301303.929262349,109359.16483471628,138522.37889732933,116248.8087530175,272456.2633751016,202007.8847152203,107135.66645080822,140820.59874930573,129788.57158681184,118433.26638001895,127805.96445659331
2007-09-01,258301.72502972503,449667.1045598346,235595.53182268955,280287.463768333,356376.16227197164,142864.6856730835,136832.27997518177,340525.1898837594,264369.9997122116,319256.25720106624,237241.32704706854,204456.2307253508,395353.45336587244,305440.18641403527,472575.0763982136,246566.7224893307,241193.40064380315,166776.19546047229,188607.51876427105,205487.7221903013,154262.86437791705,338388.09352564,166376.9118516898,161691.97924049533,168414.5400819259,215229.2649219342,147024.0828699234,271830.11460088805,190120.11457748583,278113.44746001234,246918.45840476674,198299.37917211695,134888.82168029822,173950.83068208655,123562.58200993446,119592.15034681822,116209.00744758347,103427.88686934735,196934.78910047465,,300774.3123321399,109441.21457333665,138403.21732994227,116501.89340991358,272236.6288702096,202522.62183836664,107402.67365942209,141171.4346360767,129827.6895846371,118542.56544495026,127623.49964739563
2007-10-01,257324.00628851334,444219.5283366803,232459.0996912975,280490.8571016681,354849.0015692085,143309.53415568723,135892.66189853105,338933.00771667843,261701.7542699714,318743.1612498008,236797.41604144103,203847.46536117126,395823.9650980492,301610.9519052457,472202.8391458133,245953.93482493222,242727.5200808633,166560.83329576065,189207.27444830685,204785.18142529702,154511.73015841702,336898.1737603,166458.8224622352,161628.41443845732,168752.2319188669,215641.4474528702,147050.5358197906,271512.9155357531,190194.18216182897,276942.28610956745,247918.15580319497,198870.93166107996,134976.47950615198,173980.1147368805,123663.45946305049,119833.65513219853,116277.39875115511,103522.12869774162,197126.60327420404,,300249.4152008396,109554.52091345045,138221.56512598993,116713.6359352995,272137.4535913972,203105.05176168866,107580.45212207235,141582.10622276855,129538.64903123025,118667.81777111803,127411.37307259768
2007-11-01,256357.40015904966,438743.5337473092,229179.6015970998,280695.6900069264,353313.4491210987,143680.2053993052,134843.39524874013,337293.97963066335,258209.18258619987,317502.89414862054,236062.96275583105,203213.56574153513,396111.11344977235,296211.2438680878,471772.4454122545,245014.78970986462,244019.79294828733,166162.5223824332,189872.3017580118,203828.25560431732,154710.39712487467,334410.2485934121,166563.50255674854,161494.78201600022,169002.35495894673,216259.67913777614,146888.81824657865,270825.73288013594,190184.34241548865,276187.14922221116,248767.87465149572,198866.1366762848,134964.0236861648,173944.50491165573,123658.45740401147,119960.9170013346,116488.20405305835,103561.01928440195,197296.82461242998,,299329.202149516,109599.68469768179,137917.38105919794,116736.13959909114,271640.0789727489,203619.8354033679,107744.62511509906,142046.17200317956,129215.44020778484,118783.53430943088,127063.86016628762
2007-12-01,255082.68486252284,432873.3799059671,225853.6418847662,280806.93267526594,351753.2976919154,144022.12258277438,133914.28164546736,335650.3684857113,254731.7468951432,316007.2482705342,235202.8088725627,202461.51111614445,395869.9666154604,290352.6027968414,471494.3639345322,243844.49632057492,245282.9396375049,165752.01388852534,190617.94493006016,202616.38060424276,154795.84463946024,331547.0240245087,166645.86011115732,161338.12380252502,169163.97355664868,216873.50958968292,146629.9067972346,269896.05048349116,190267.85093949593,275468.6309838116,249507.965480927,198964.76506577412,134869.856778205,173886.4014191273,123654.20156377558,119887.61997573021,116818.08287073004,103647.1745902375,197660.13809056816,,298177.2924897576,109603.82306743618,137582.22048677868,116696.82267558231,270590.6419382154,204018.93927248206,107876.72129118159,142603.7705899073,128880.80105509596,118960.66033242126,126624.72071943316
2008-01-01,253606.6902731222,427028.0566407474,222240.23108509296,280875.7265052008,350384.80766164494,143883.92191724965,132965.43212915494,333940.7597668825,251008.67974361774,314522.75552346377,234194.99372910184,201640.80978525363,395252.93379297346,283023.4806492896,470865.0198015291,242512.96424943008,246119.50532185312,165134.3021197055,191307.65541546923,201216.61740075922,154891.61994239234,329068.5132044983,166602.91897622126,161289.47245315276,169272.05426816174,217930.46225675064,146199.38625379268,268530.2946264189,190236.56889195027,274433.4700347876,250096.6320291696,199052.808510193,134665.3799580879,173774.19549200835,123611.62276700528,119852.99545477866,117039.88588132193,103777.64794627564,198047.89683424638,,296202.6741072939,109552.00999146827,137280.58148816775,116611.80421817613,268874.4196096917,204277.9703938386,107925.12910072952,143249.53596602753,128530.48481429256,119189.6192197783,126152.9699348318
2008-02-01,251952.42077976116,420128.7593635879,218673.90213445737,280738.27835157776,349291.87728274165,143484.29569474023,131870.06831171992,332001.7706559304,246534.55053071203,313180.1066854822,233278.9119100064,200025.75193101098,394391.58974486473,275037.5583229885,469931.40569811297,241416.26080010916,246253.54041785258,164439.80765144716,191757.55426657677,199601.76368123057,154846.8027244371,327080.9463792729,166572.76485969318,161182.17571219415,169336.78407250097,218329.07832446578,145785.8463569618,267483.4704389567,190090.4080490522,272701.947063359,250159.61394576027,199159.98451779914,134457.0483662042,173461.93009303216,123624.00298461085,119729.23708352789,117104.53865007253,103978.10328964576,198774.60467499308,,294074.2079621397,109525.78737360121,137139.7089880132,116554.85897990478,267275.0058649906,204511.13406084655,107987.4657237699,143783.1956001485,128030.91245403892,119297.96364404482,125698.41871418494
2008-03-01,250006.23089586897,411887.12203154125,214865.09316274044,280581.539087455,347910.68178605934,142895.8858470921,130544.70390773611,329877.6396269989,241622.86212596737,311831.33171695936,232400.16551663764,199268.68084905235,393279.6764968235,266827.5228906222,469756.00386697886,240214.57836689925,245533.25322237101,163597.27962726957,191542.26314043612,198035.68623429028,154768.00471404134,325087.07515646407,166507.30400462588,160926.15857774307,169416.20267589882,218459.21323532445,145436.96787166875,266199.6001338353,189775.7330793993,270855.9891606792,250191.16861785555,199103.5211333883,134216.98045551873,172895.50740362584,123656.82221810786,119647.25496819346,117065.21277508866,104145.80659984359,199007.96739428994,,291589.6212949516,109502.8451924339,137039.40831363632,116605.89961880034,266495.57715598185,204713.90119600893,107885.45509952951,144116.43935678524,127613.7869175655,119239.43832822553,125326.95772131713
2008-04-01,247790.85636805688,402226.2327922778,211156.24589493693,280224.7192646736,345801.82246255846,142587.10674080826,129002.3650717943,327882.23959006526,235904.6521503599,309994.05156234495,231626.61974733346,197856.77428525148,391679.2099397283,259768.29926056418,469923.47286959976,239238.12459194276,244187.7345646353,162872.67305618408,191165.49782959293,196513.27773403484,154652.3211459198,322669.85263810074,166461.762416815,160603.48093821897,169458.25248032095,217823.4103686113,145244.85417324628,264891.0237390541,189303.98543699365,268876.34222183604,249951.61677638182,198512.16208766052,134036.8223747191,172184.5367535511,123711.83105144161,119334.55005754092,116974.65640344266,104293.60417088999,198872.78506687682,,289669.48240055126,109361.03721760488,136795.0435055664,116698.29735730373,266131.5903755458,204747.18983919753,107897.21973610781,144196.1954745829,127362.4339792814,119060.22114781525,125005.22434634087
2008-05-01,245431.06371529304,391942.8149356069,207171.6505484016,279628.08561324026,342932.736954791,142365.83531915897,127496.06418163616,326162.32825979794,231427.03283344072,307576.08697651705,230762.09998708995,197360.0614623936,390028.1522558843,253973.44029428836,471267.6886256891,237460.10877619754,242458.99620415326,162178.44161237238,190956.66924820232,195159.4818756116,154611.1348235897,319497.25640725193,166260.41569584332,160299.51132033917,169410.44741661908,217275.67734367147,145110.48422507642,263054.35429286474,188713.25316419473,266552.71294028644,249987.9142317236,197505.5717586393,133920.9914950703,171522.91906811905,123663.66994462821,118786.4772810785,116841.53329913427,104427.2201722759,197697.32162680256,,288151.2531986007,109180.63414573064,136456.90416351377,116890.50418152871,265521.44432870223,204610.5559834794,107937.78982982268,144190.46658744375,127214.63455019538,118928.89573083581,124744.64005671813
